"Customer country","Customer name (male)","Customer name (female)",Rating,Content,"Published date"
IL,"מעיין אולמן","אביגיל רבינוביץ",4,"הועבר למקום שלי בעוד 20 יום. עובד נהדר!",17-03-2020
IL,"שחף אידלשטיין","נפאל סרנא",4,"משלוח על פי לוח הזמנים כצפוי. ממליץ!",15-03-2020
IL,"גפן שך","לוריאן קוליץ",4,"תודה על מוצר טוב ומשלוח מהיר.",09-03-2020
IL,"אור לוברבוים","כוכבית ברלין",4,"ההזמנה הגיעה תוך שבועיים, הכל נראה בסדר ועבד כרגיל.",22-03-2020
IL,"אורון ברזובסקי","טל העשל",4,"המסירה הייתה פחות משלושה שבועות, הכל היה במצב מושלם.",11-03-2020
IL,"צפניה טייטלבוים","אביטל איסרליש",4,"משלוח בעשרה ימים. הכל עובד בצורה מושלמת. המוכר די מגיב.",10-03-2020
IL,"אלדד גרודזנסקי","זוהר איגר",3,"נשלח ונשלח תוך 3 שבועות. קצת יותר זמן מהצפוי.",21-03-2020
IL,"רצון גשטטנר","אור מירלש",3,"משלוח ומוצר ארוך אינם טובים כמו התיאור.",13-03-2020
IL,"שגיא קצנלבוגן","ליאה דיסקין",3,"חיכיתי הרבה זמן שזה יבוא, אבל הכל עובד טוב.",02-04-2020
IL,"אבירז הינדס","אוריין דושינסקי",3,"ההזמנה הגיעה במהירות לפני תאריך היעד אך היא לא עבדה טוב.",29-03-2020
IL,"בצלאל הלברשטם","מטר רובין",3,"איכות המוצר טובה אך צריכה לשפר את זמן המשלוח.",30-03-2020
IL,"מאור סירקיש","בת לוריא",3,"המסירה ארכה קצת יותר זמן מהצפוי. המוצר מעט שרוט אבל עדיין עובד טוב.",27-03-2020
IL,"מתן אונגרישר","יובל אייבשיץ",3,"המסירה מעט איטית, יתר על כן, קיבלתי צבע שונה מזה שהזמנתי.",15-03-2020
IL,"אלדד זוננפלד","לי טייטלבוים",3,"הגיע בעוד חודש אבל האיכות מעט גרועה מהצפוי.",21-03-2020
IL,"חזקיה גינצבורג","גיה גרודזנסקי",3,"המוכר עיכב את המשלוח למשך 5 ימים אך עדיין קיבל תוך שבועיים.",10-03-2020
IL,"יונתן סורוצקין","שגית רובין",3,"המסירה ארוכה מאוד יותר מחודש.",25-03-2020
IL,"עמידור אזולאי","אניס טייטלבוים",3,"מוצר טוב שעומד בכל ההנחיות אך לוקח 40 יום להגיע.",24-03-2020
IL,"דב מייזליש","גילת אולמן",3,"החבילה הגיעה מהר אך לכתובת אחרת מכיוון שהמוכר ציין את המקום הלא נכון.",11-03-2020
IL,"נטע מייזליש","גלילה גרודזנסקי",3,"זה לקח יותר מחודש במקום שבועיים. מבחינת משלוח הייתי מכניס 1, ואיכות הסחורה היא 5.",14-03-2020
IL,"יוגב גינצבורג","נירה גרודזנסקי",3,"התקבל תוך פחות מחודש אך הקופסא שחוקה ונפתחה לפני כן.",16-03-2020
IL,"ירון איגר","תירוש יחיא",3,"הפריט הגיע מהר מאוד אבל הייתי צריך לשלם דמי משלוח נוספים. התגלה כפריט יקר מאוד בסופו של דבר.",22-03-2020
IL,"אלכס גרוזובסקי","יעל ברזובסקי",2,"הוזמן בתחילת החודש אך המוכר לא שלח את החבילה עד שעברו שבועיים !!!",21-03-2020
IL,"טוהר הוטנר","מילכה ברנדיס",2,"ההזמנה הייתה בת כמעט חודשיים. הסחורה באיכות גבוהה, הכל בסדר, אך המשלוח ארוך מאוד.",02-04-2020
IL,"יועד רבקש","שיר ברזובסקי",2,"החבילה לא הגיעה אליי, אני חושב שזה הוחזר למוכר. פתחתי סכסוך ולקח 40 יום להגיע.",19-03-2020
IL,"שפריר רפופורט","דינה אידלשטיין",2,"חיכיתי כמעט חודשיים, חשבתי שלעולם לא יגיע.",13-03-2020
IL,"עגור בינדיגר","איריס רוטשילד",2,"החבילה לקחה זמן רב ומוכר קוד המעקב נתן לי היה שגוי.",15-03-2020
IL,"אילעי זק","עמירה אטינגר",2,"עיכוב משלוח רב מדי ולא הצלחתי להגיע למוכר רוב הזמן.",14-03-2020
IL,"סולאל ברלין","פורז שך",2,"אני בכלל לא מרוצה מהמשלוח. עברו 70 יום מאז שהוריתי למוצר להגיע.",12-03-2020
IL,"אורן מירקש","דבש דושינסקי",2,"משלוח המיוחל מאוד. המוכר לא השיב להודעות שלי ובעיקר השאיר אותן כ""נראות "".",05-03-2020
IL,"לבנה טרופ","עלית ליפשיץ",2,"המוצר לקח הרבה זמן להגיע למקומי.",05-03-2020
IL,"גורי הוטנר","תפילה בינדיגר",2,"המסירה לא עמדה בתאריכים המפורטים. לקח זמן רב להגיע. מאוכזב מאוד.",12-03-2020
IL,"אוריאן ברנדיס","שמחה שמלקיש",1,"אני מאוד לא מרוצה מהשירות מכיוון שהמשלוח ארך יותר מדי זמן (מעל חודשיים). יתר על כן, כמה פריטים חסרים בחבילה.",27-03-2020
IL,"אוריאל קאליפארי","פלד שפירא",1,"לוקח כמעט חודשיים להגיע והמוצר נפגע. חוויה לא טובה.",29-03-2020
IL,"מזר אונטרמן","מהות יפה",1,"המוצר מעולם לא הגיע אך סטטוס המסירה סומן כמסירה! אני רוצה את הכסף שלי בחזרה!",22-03-2020
IL,"כנען דיסקין","שרונה גוראריה",1,"לקח זמן רב לבוא. המוצר אינו עובד כלל, ניסה לקבל החזר אך נכשל. לעולם אל תרכוש מחנות זו שוב.",03-04-2020
IL,"רזיאל סורוצקין","תואר אויערבך",1,"המסירה איטית במיוחד והחבילה נפגעה קשה.",25-03-2020
IL,"עובדיה ברוידא","דר הלברשטם",5,"איכות מעולה, נוחה. המוצר במצב טוב.",22-03-2020
IL,"אוריה הלברשטם","רזיה טברסקי",5,"המוצר תואם לתיאור. אין נזק בעת המסירה",31-03-2020
IL,"אדריאן הינדס","סיתוונית קוק",5,"המוצר הגיע במצב טוב",03-04-2020
IL,"עמית הילדסהיים","אנני אטינגר",5,"ארוז היטב. תודה לך המוכר",24-03-2020
IL,"חורש פינס","אודליה אויערבך",5,"האריזה אינה שבורה. בפנים תואם את התיאור.",02-04-2020
IL,"גיא ברנדסדורפר","הראל רבקש",5,"הגיע במצב מושלם, נהדר!",13-03-2020
IL,"סוף רבינוביץ","שיראור דון",5,"ארוז היטב, באריזה ממותגת, נעילת מיקוד. איכות טובה",06-03-2020
IL,"גבעול זוננפלד","אושרית אופנהיים",5,"ארוז היטב, באיכות טובה. אני ממליץ",04-03-2020
IL,"אביהו כץ","כספית פאדווא",5,"ארוז היטב, מוצר טוב. הייתי מרוצה מהרכישה",25-03-2020
IL,"תדהר גרוזובסקי","מורג יפה",5,"האריזה והמראה של המוצר מרוצים.",16-03-2020
IL,"טרי הורוביץ","תבל גינצבורג",5,"הכל בסדר. המוצר הגיע ללא שבור, עובד טוב",10-03-2020
IL,"ינעם איגרא","תלמלה אייגש",5,"אני מאוד מרוצה מהרכישה. המוצר הוא בדיוק כפי שהוא מתואר. הגיע במצב טוב, ארוז היטב",02-04-2020
IL,"מוקיר יחיא","לב לוריא",5,"החבילה הגיעה שלמה ובטוחה ללא נזק. תודה רבה למוכר.",05-03-2020
IL,"אלישי הלפרין","נאורה הלפרין",5,"תודה. ארוז נפוח בתוספת שקית",10-03-2020
IL,"אלאור ספרין","פריאל מייזליש",5,"ארוז סופר, היה צריך לחתוך כדי לפתוח. בהתייחסות לבטיחות וביטחון, הכל עובד.",06-03-2020
IL,"שאול אידלשטיין","יונה סרנא",5,"הכסף שלך שווה את זה. בנוסף ארוז היטב.",23-03-2020
IL,"חן אלטשולר","סנדי סרנא",5,"אני מרוצה מהאיכות. המוצר היה במצב טוב, ארוז היטב",18-03-2020
IL,"קריב בידרמן","קרני ברדוגו",5,"ארוז בצורה מושלמת. מוצר טוב. אני ממליץ",17-03-2020
IL,"יקום גורדון","סברינה איידלש",5,"הכל עובד מצוין, החבילה הגיעה בשלמות ובמצב טוב",16-03-2020
IL,"פרח איסרליש","נורה אויערבך",5,"מספר המסלול שנערך כל הזמן. האריזה טובה. המוצר באיכות מעולה, כמו תמיד. רכוש מרוצה, תודה",16-03-2020
IL,"שגב אשכנזי","מוריה גשטטנר",5,"מוצר טוב מאוד אני ממליץ על 100%, ארוז היטב.",07-03-2020
IL,"רותם גורדון","איריס ברודא",5,"הסחורה הגיעה במצב טוב. הכל ארוז לגמרי מתאים לתמונה",28-03-2020
IL,"ורד לוריא","אינסה יפה",5,"מוצר טוב, האריזה רופפת, אבל הכל שלם !!!",10-03-2020
IL,"טמיר גורדון","גיתית סלנט",5,"מוצר שהתקבל, ללא נזק, ארוז היטב.",07-03-2020
IL,"קסם אויערבך","מוריאל דושינסקי",5,"מרוצה מהמוצרים, הכל טוב, ארוז בבטחה, הגיע מאוחר מכפי שציפיתי",08-03-2020
IL,"בר-אל הורוביץ","אשרת סירקיש",5,"נראה בדיוק כמו התמונה, ארוזת יפה, אך למעשה טרם ניסתה",04-03-2020
IL,"ארנון הינדס","קורין שך",5,"ארוז טוב! כבדו ומכבדו את המוכר ליותר מוכשרים ואחראים כאלה",25-03-2020
IL,"בוריס פינס","תפילה גרוזובסקי",5,"הסדר שלם, שום דבר לא מקומט, לא נשבר",30-03-2020
IL,"דביר ברוידא","הניה ידלר",5,"הסט הגיע במצב טוב, ארוז בצורה מסודרת, הכל יפה.",30-03-2020
IL,"לירון גרודזנסקי","קארינה ליפקין",5,"ארוז בחבילה. הקופסה אטומה באריזה. עדיין לא ניסיתי את זה, אוסיף אותו בהמשך. אני ממליץ גם על המוצר וגם על המוכר.",22-03-2020
IL,"מלאכי גוראריה","מריאור טייטלבוים",5,"המוצר טוב, אך החבילה נסדקת.",17-03-2020
IL,"תו שך","מיקה גריינמן",5,"אז אריזות יפות. אני אוהב את זה ממבט ראשון",21-03-2020
IL,"סעדיה ברלין","נתנאלה גינצבורג",5,"התיבה מגיעה בשלמותה, יפה מאוד, שווה לוותר עליה. עטיפה טובה אפילו הקופסה מגיעה עם פלסטיק עטוף להגנה על פינות.",27-03-2020
IL,"מעגן בינדיגר","רקפת הוטנר",5,"הכל בא בתנאים מושלמים לא יכול לחכות לנסות",16-03-2020
IL,"בני רוטשילד","פשוש אייגש",5,"הכל נראה נהדר, שום דבר לא נשבר",25-03-2020
IL,"צוריה איגרא","מרוה אולמן",5,"כולם שלמים, מלאים בצורה מושלמת.",04-03-2020
IL,"קדוש מירקש","יונינה קוק",5,"עדיין לא נבדק, אבל אהבתי הגיע ארוז היטב, ממליץ על המוכר",24-03-2020
IL,"יהלום מלצר","לנה גרוסברד",5,"קיבלת את החבילה במצב מושלם",12-03-2020
IL,"אושר אייגש","אלה ברדוגו",5,"ארוז היטב, אפילו התיבה לא התכווצה",14-03-2020
IL,"עטיר איגר","עומר אופנהיים",5,"ארוז היטב, הכל שלם! תודה. אני הולך לנסות את הפריט",27-03-2020
IL,"ינון גרודזנסקי","ירין העשל",4,"ארוז היה בדרך כלל. התיבה אינה מקומטת, שום דבר לא נשפך בפנים.",12-03-2020
IL,"צפניה ליפשיץ","מורג מירלש",4,"קיבלתי את הפריטים שלי בתנאים מושלמים. אני ממליץ בחום על המוכר הזה",07-03-2020
IL,"אייל הילדסהיים","תהל מירקש",4,"החבילה הגיעה מעט באיחור, המסלול לא עבר מעקב. הכל ארוז טוב, הכל שלם. טרם השתמשתי בו, אוסיף סקירה בהמשך.",16-03-2020
IL,"לי-נוי גרודזנסקי","קלי איגר",4,"אריזה היא פשוט אגדה !!! מסודר מאוד, להפליא. מוכר גדול כל הכבוד, תודה אני אוהב אותך",07-03-2020
IL,"רתם ויסבלום","זהרה אשכנזי",4,"הכל בא שלם, האריזה כל כך ... הקופסה עצמה הייתה מעט מקומטת.",09-03-2020
IL,"אורי הלר","אולגה אופנהיים",4,"המוצר הגיע במצב טוב, זמן המשלוח היה ארוך ממה שציפיתי",26-03-2020
IL,"אלירם העשל","שגית אידלשטיין",4,"סט טוב, אבל הצבע מעט שונה",24-03-2020
IL,"אורי ברנדיס","איתי סורוצקין",4,"האריזה מעט מקומטת אך התוכן שלם.",29-03-2020
IL,"מתיאו גרוסברד","גיל אטינגר",4,"ההזמנה נמסרה, אך התיבה הייתה מקומטת מעט. נכתב למוכר, הבטיח כעת לארוז בזהירות לפני השליחה. אני מציע",19-03-2020
IL,"אלדר קוליץ","עופרי פינס",4,"האריזה סופר! ברמה הגבוהה ביותר. אבל זה הגיע קצת מאוחר",24-03-2020
IL,"שוהם מלצר","עתלית ידלר",4,"הכל במקום, כמעט. אני לא יודע מאיזו סיבה, אבל החלק התחתון של אחת היצירות התרסק",27-03-2020
IL,"שניר זוננפלד","ורדית מרגליות",4,"ארוז היטב, הכל לפי התיאור.",09-03-2020
